"Alignment.ID","Average.Rt(min)","Average.Mz","Metabolite.name","Adduct.ion.name","Post.curation.result","Fill.%","MS/MS.included","Formula","Ontology","INCHIKEY","SMILES","Comment","Isotope.tracking.parent.ID","Isotope.tracking.weight.number","Dot.product","Reverse.dot.product","Fragment.presence.%","S/N.average","Spectrum.reference.file.name","MS1.isotopic.spectrum","MS/MS.spectrum","","CRC_01","","CRC_02","","CRC_03","","CRC_04","","CRC_05","","CRC_06","","CRC_07","","CRC_08","","CRC_09","","CRC_10","","Ctrl_01","","Ctrl_02","","Ctrl_03","","Ctrl_04","","Ctrl_05","","Ctrl_06","","Ctrl_07","","Ctrl_08","","Ctrl_09","","Ctrl_10"
"148","0.873","117.01884","HMDB0000254","[M-H]-","ion correlated with 828; ion correlated with 147; adduct linked to 53_[M-H2O-H]-; found in higher mz's MsMs_18536; found in higher mz's MsMs_17437; found in higher mz's MsMs_10145; found in higher mz's MsMs_7855; found in higher mz's MsMs_3931; found in higher mz's MsMs_2207; found in higher mz's MsMs_1700; found in higher mz's MsMs_595; found in higher mz's MsMs_5644","0.7",TRUE,"C4H6O4",NA,NA,NA,NA,"null","null","84.1","81.9","60","388.04","IDA-NEG-230727-CRC_01","117.01884:123528 118.02219:6299 119.02555:1114","73.02989:5171 75.55193:73 99.00984:547 116.92635:295 117.01799:1751","0.9",1841096.06037981,"-0.7",9503.8834532581,"-0.4",808.884297520661,"-0.6",1971.57180156658,"5.0999999999999996",13897.822005503,"-0.1",110242.933922605,"0.6",4583.88054581697,"0.1",123193.75,"2.5",174.120434353406,"0.7",470388.818181818,"0.8",6909.67536132347,"3.2",2027.28571428571,"-7.1",625.713450447817,"0.6",5085.62795110881,"0.7",5205.36206896552,"4.9000000000000004",1789.52668745599,"0.6",4626.48484848485,"2.6",2511.47735193907,"-1.1000000000000001",1857,"-0.8",6875.94495362924
"316","1.17","149.0453","HMDB0000283","[M-H]-","found in higher mz's MsMs_679; found in higher mz's MsMs_14165","0.7",TRUE,"C5H10O5",NA,NA,NA,NA,"null","null","83.9","77.5","55.6","54.95","IDA-NEG-230727-CRC_09","149.0453:22695 150.04865:1155 151.05201:1186","55.01472:36 58.00395:322 59.01287:1526 60.02611:39 71.01319:404 85.03255:72 89.02417:251","-116.4",387.511313790194,"-0.1",22068.6728187035,"105.5",948.347107438017,"-0.9",7679.227154047,"-119.7",215.303206901673,"-119.1",7080.27149043129,"2",4498.80173079728,"-118.3",1096.92307692308,"-0.6",37996.7620927937,"-0.2",7287.13636363636,"0.3",6826.83849225365,"-0.2",9203.28571428571,"-0.8",4965.8532436814,"-1",14273.9779501057,"-0.1",6810.55172413793,"0.6",3600.3210944573,"-0.9",2436.60606060606,"-0.8",3420.87519953636,"-0.2",6783,"-0.7",6644.17152822601
"317","0.967","149.04581","HMDB0000283","[M-H]-",NA,"0.15",TRUE,"C5H10O5",NA,NA,NA,NA,"null","null","66","58.3","44.4","56.17","IDA-NEG-230727-CRC_10","149.04494:2460 150.04829:54 151.05165:80","59.01737:36 71.01098:36 71.01336:36 89.02167:36 89.02434:36 149.03952:36","-119.9",2056.79081934795,"-1.9",3860.54300273726,"-1.5",1115.70247933884,"-3.2",41096.9190600522,"-123.2",1442.53148624121,"-122.5",820.308590692771,"-0.5",292.588119945764,"-121.8",371.538461538462,"-2.7",6223.13129318855,"0.2",15766.3636363636,"-0.5",365.562704808096,"-3.1",184,"-0.8",217.206261461185,"-0.1",1048.43296343546,"-0.4",952.827586206897,"0.8",162.546142239211,"-120.1",998.060606060606,"-3.4",247.096965271424,"-3.2",8833,"-2.6",717.083039158359
"86","1.453","111.01891","HMDB0000300","[M-H]-","similar chromatogram in higher mz_7650","0.5",TRUE,"C4H4N2O2",NA,NA,NA,NA,"null","null","75","73.6","50","138.33","IDA-NEG-230727-Ctrl_06","111.01938:13422 112.02273:1030 113.02609:377","111.02181:143","2.4",42015.1689836368,"2.9",9051.62968893065,"4.0999999999999996",8998.14049586777,"9.4",603.174934725849,"3.9",78617.966000146,"3.4",24478.4443907059,"3.6",18599.059000524,"4.5",22860.6730769231,"4.5999999999999996",16904.7502467917,"8.1999999999999993",3928.77272727273,"3.1",20721.8228779643,"3",26709.5714285714,"3.7",25136.1447896457,"3.8",30604.7775125066,"2.6",10416.1379310345,"4.8",20389.6665526607,"1.9",8827.81818181818,"3.1",12063.1928291525,"1.9",12636,"2.2000000000000002",16235.0211597006
"88","1.387","111.02012","HMDB0000300","[M-H]-",NA,"0.25",TRUE,"C4H4N2O2",NA,NA,NA,NA,"null","null","75","73.6","50","60","IDA-NEG-230727-CRC_05","111.02012:7386 112.02347:325 113.02683:474","111.01587:72 111.01884:72 111.02479:36","-3.6",67248.1172238983,"-2.1",10519.8158223995,"-4.0999999999999996",9979.95867768595,"-1.5",639.185378590078,"-0.9",79511.4743087879,"-1.2",20703.9347624352,"-0.9",7628.04204908247,"-1.2",23072.9807692308,"-1.3",2891.40375123396,"-2.7",2820,"-0.9",13261.1022571764,"-1.2",16142.7142857143,"-0.1",25301.5403832354,"-2.8",25561.0140720906,"-2.6",6439.70689655172,"-0.7",20571.9612916206,"0",8954.66666666667,"-2.2000000000000002",10833.7841576791,"-2.4",10735,"-3.4",16340.5705600016
"89","1.524","111.02026","HMDB0000300","[M-H]-","found in higher mz's MsMs_535","0.1",TRUE,"C4H4N2O2",NA,NA,NA,NA,"null","null","72.8","73.6","50","162.1","IDA-NEG-230727-Ctrl_02","111.01928:8138 112.02263:563 113.02599:393","68.01104:7 69.01163:2 111.0184:186","-4.9000000000000004",15634.5910833044,"-3.4",2759.40340263563,"-5.3",4407.02479338843,"166.9",414.120104438642,"-1.8",35115.9530456629,"-2.5",13967.0482634566,"-1.6",18872.9712830264,"-2.5",11979.9038461538,"-2.6",36284.0197433366,"-4",1262.59090909091,"-2.2000000000000002",20431.89383622,"-2.5",26739.1428571429,"-1.4",25925.2611156882,"-4",25209.716221495,"-3.9",6577.75862068966,"-1.3",13436.6413841666,"-1.3",4619.51515151515,"-3.4",6568.32342930515,"-3.6",9246,"-4.7",9781.2738072754
"643","1.024","189.0379","HMDB0000325","[M-H]-","similar chromatogram in higher mz_1045; found in higher mz's MsMs_1698; similar chromatogram in higher mz_5538; found in higher mz's MsMs_3267","0.2",TRUE,"C8H14O5",NA,NA,NA,NA,"null","null","75.8","62.2","42.9","67.06","IDA-NEG-230727-Ctrl_09","189.0379:10800 190.04125:1144 191.04461:781","72.01175:72 99.00306:107 129.01419:466 131.03999:107 143.0732:36 172.06166:36 189.04047:287","-122.2",566.362689385668,"6.8",308.056911933194,"24.1",1032.02479338843,"12.6",67807.6657963446,"6.7",710.500582775522,"13.6",174.417773436337,"9.6999999999999993",300.888492142807,"110.5",203.461538461538,"-113.8",1845.00691016782,"17.399999999999999",2384.18181818182,"12.2",925.611971780105,"15.1",1018.57142857143,"13.6",819.007095968321,"15",455.049029268863,"15.2",400.620689655172,"17.899999999999999",431.43088220501,"14.8",641.212121212121,"18.5",459.762386201748,"8.5",10800,"6.9",1577.80031377788
"599","1.014","185.05702","HMDB0000362","[M-H]-","found in higher mz's MsMs_907; found in higher mz's MsMs_1404; found in higher mz's MsMs_1586; adduct linked to 785_[M-H]-; found in higher mz's MsMs_3388","0.4",TRUE,"C3H7O7P",NA,NA,NA,NA,"null","null","69.8","62.3","50","33.27","IDA-NEG-230727-Ctrl_02","185.04617:1095 186.04952:214 187.05288:443","60.99553:36 78.95739:107","-72.599999999999994",1564.9495364604,"27.6",1015.93236914138,"20.9",2532.64462809917,"-2.7",36316.5326370757,"-73.2",387.545772423012,"-74.099999999999994",504.176376339411,"28.9",3212.24404025562,"-74.2",128.269230769231,"-73.3",269.551826258638,"23.7",115.363636363636,"27",1138.1065489592,"-61.9",3597.85714285714,"21.9",5017.66391155287,"-62.8",1887.54337340724,"-75.599999999999994",733.568965517241,"-60.6",3010.90143848707,"26.6",2244.24242424242,"-65.5",2499.32504217162,"-63.5",1065,"-47.4",4052.22646104056
"8507","9.748","407.27667","HMDB0000419","[M-H]-","ion correlated with 10944; ion correlated with 12253; found in higher mz's MsMs_15893; found in higher mz's MsMs_12253; found in higher mz's MsMs_10944","0.1",TRUE,"C24H40O5",NA,NA,NA,NA,"null","null","67.3","72","57.1","33.16","IDA-NEG-230727-Ctrl_04","407.28143:4659 408.28478:1869 409.28814:623","112.98853:18 177.09253:9 289.22156:45 294.89795:36 307.20782:9 325.25247:18 341.24545:9 343.27811:36 345.27481:45 351.25729:9 362.8974:36 389.27267:18 405.98798:9 407.28656:1005","14.3",178.851375595474,"13.5",1258.445257259,"14",898.140495867769,"13.4",315.09138381201,"2.8",1044.22055347312,"10.4",2109.3649474957,"6.8",2859.4782218813,"7.2",222887.692307692,"7.9",444907.846001974,"7",296664,"6.6",1606.3149393538,"8.6",2704.14285714286,"4.5",11529.8663193983,"7.4",8480.29370945452,"6.3",4593.60344827586,"7.5",2808.85810280656,"7.5",168407.393939394,"6.6",3714.55601891633,"6.9",5261,"7.1",2195.86278151983
"8510","9.332","407.27841","HMDB0000419","[M-H]-","found in higher mz's MsMs_12255; found in higher mz's MsMs_10949","0.05",TRUE,"C24H40O5",NA,NA,NA,NA,"null","null","60.9","72.3","57.1","10.09","IDA-NEG-230727-Ctrl_06","407.27841:3189 408.28176:913 409.28512:222","110.03264:2 112.98231:12 181.07603:2 186.93782:7 188.93579:14 223.06841:5 226.93222:5 239.15933:5 255.11086:5 294.90729:26 302.1001:2 305.29456:5 309.22064:5 313.25174:10 315.21942:12 315.25955:5 324.90582:5 325.21643:5 327.2775:7 329.24255:12 330.21188:2 331.25461:33 333.21091:10 339.13522:7 343.25153:12 345.26917:10 359.25278:14 361.26852:43 362.90237:17 363.30063:14 371.25754:7 373.13199:5 379.23459:2 389.26111:14 390.28714:5 405.27078:5 407.07526:12 407.13223:12 407.28043:891","3.9",178.851375595474,"1.2",937.279540562696,"6.8",680.578512396694,"8.5",NA,"-1.5",204.53804655659,"5.5",3510.15769040627,"0.4",1047.92198987667,"2.9",3593.75,"3.6",3283.17472852912,"2.7",429.409090909091,"2.4",374.566712315685,"4.3",1143.42857142857,"4.2",3319.86817976453,"3.1",1181.30727998197,"2.1",400.620689655172,"0.6",4844.48268785836,"3.2",3469.51515151515,"2.4",3335.80903116423,"2.6",1167,"2.9",2489.66008132675
"8512","9.953","407.27859","HMDB0000419","[M-H]-","found in higher mz's MsMs_12252","0.1",TRUE,"C24H40O5",NA,NA,NA,NA,"null","null","57.4","72.3","57.1","10.43","IDA-NEG-230727-Ctrl_10","407.27859:5489 408.28194:1543 409.2853:182","294.91635:72 341.22876:36 343.27707:36 345.28952:107 355.28555:36 363.29462:72 371.27322:72 389.26047:73 391.29712:144 407.27979:1290","13.5",178.851375595474,"5.8",4942.01939569421,"9.3000000000000007",1249.5867768595,"8",NA,"-1.9",398.310932768096,"5.9",2308.31022032152,"2.1",3612.73699876294,"2.5",17391.5384615385,"3.2",28408.4185587364,"2.2999999999999998",17259.6818181818,"1.9",693.30857808432,"3.9",627.571428571429,"2.5",2050.50681691339,"2.7",1239.55355572838,"1.6",636.120689655172,"2.8",2227.03406095966,"2.8",8455.63636363636,"1.9",1531.19103069833,"2.2000000000000002",3079,"2.4",5972.79029125984
"407","1.133","161.04448","HMDB0000439","[M-H2O-H]-","adduct linked to 539_[M-H]-; found in higher mz's MsMs_12306; found in higher mz's MsMs_11323; found in higher mz's MsMs_8571; found in higher mz's MsMs_7320; found in higher mz's MsMs_6718; found in higher mz's MsMs_1048; found in higher mz's MsMs_5120; found in higher mz's MsMs_9648; found in higher mz's MsMs_16877; found in higher mz's MsMs_6125; found in higher mz's MsMs_3085; found in higher mz's MsMs_9728; found in higher mz's MsMs_1115; similar chromatogram in higher mz_19803","0.6",TRUE,"C7H7NO4",NA,NA,NA,NA,"null","null","88","77.4","50","69.47","IDA-NEG-230727-Ctrl_10","161.04497:6625 162.04832:500 163.05168:645","95.01973:36","-75.8",4113.5816386959,"2.5",34620.3533793857,"17.399999999999999",3151.85950413223,"5.5",5824.68929503916,"-71",25599.551300609,"-57.8",5960.18235164482,"6.2",2799.30052345274,"2.2000000000000002",6400.19230769231,"4.2",19702.3968410661,"6.6",7037.18181818182,"4.9000000000000004",3520.56693546713,"2.9",12508.7142857143,"5.4",3058.8221224121,"4.8",10970.3219976137,"0.9",10727.4310344828,"11.2",1857.88721456594,"5.2",3260.42424242424,"2.2000000000000002",3402.64673488519,"1.9",2876,"2.1",7208.91522674375
"165","2.081","121.02971","HMDB0000500","[M-H]-","found in higher mz's MsMs_642; similar chromatogram in higher mz_8881","0.1",TRUE,"C7H6O3",NA,NA,NA,NA,"null","null","88","70.7","50","17.98","IDA-NEG-230727-Ctrl_05","121.02971:4014 122.03306:444 123.03642:85","93.04283:36","-7.1",6528.07520923481,"-0.7",6357.77031011059,"-3.1",2248.14049586777,"-1.6",22965.6605744125,"-4.5999999999999996",4316.82929837855,"-3.1",1032.88025206831,"-3.2",543.674378906313,"1.7",833.75,"-2.6",1034.6771964462,"-6.3",1544.59090909091,"0.3",547.443656461385,"-6",1219,"-8.1999999999999993",707.414888245143,"-10.4",542.418442888484,"-2.2999999999999998",10865.4827586207,"0.4",718.545096066794,NA,678.848484848485,"-1.8",627.869337984766,"-1.4",1504,"-6.1",1412.40331536806
"241","1.186","137.02295","HMDB0000500","[M-H]-","similar chromatogram in higher mz_23052; found in higher mz's MsMs_1825; found in higher mz's MsMs_700; found in higher mz's MsMs_3799","0.1",TRUE,"C7H6O3",NA,NA,NA,NA,"null","null","76.1","80.3","66.7","22.24","IDA-NEG-230727-CRC_04","137.02295:3750 138.0263:900 139.02966:86","93.02621:72 93.03166:251 122.08774:36 137.01767:179","89.7",2444.30213313815,"93",465.362569090569,"85.3",2945.45454545455,"9.4",33759.7911227154,"7.7",7008.11938464947,"91.8",1616.08968199606,"89.9",807.211196162427,"85.9",544.038461538462,"5.5",1642.42448173741,"6.1",16080.4090909091,"89.5",345.753888291401,"-0.4",302.285714285714,"90",546.004730645547,"88.1",331.275693307732,"7.1",224.672413793103,"89.1",311.420179056433,"8.9",2532.78787878788,"85.3",473.940080930437,"87.4",2971,"84.7",309.031233870977
"244","1.089","137.03448","HMDB0000500","[M-H]-","ion correlated with 245; similar chromatogram in higher mz_304","0.15",TRUE,"C7H6O3",NA,NA,NA,NA,"null","null","83.7","85.9","66.7","30.11","IDA-NEG-230727-Ctrl_09","137.03448:6925 138.03783:624 139.04119:506","52.01706:36 67.02704:36 93.04484:700 137.0368:143","5.5",1922.65228765135,"8.9",2366.13925974219,"-49",3263.42975206612,"-71.900000000000006",7949.30548302872,"-76.5",968.86443105753,"7.6",3343.91575009977,"5.8",6845.73196951117,"1.7",1775.86538461538,"-73.2",5469.72556762093,"-66.900000000000006",8902.22727272727,"5.4",6819.63528624758,"-84.5",2572.71428571429,"5.8",3136.53812421931,"-28.7",3760.52517787788,"-73.400000000000006",357.310344827586,"5",4879.42251282567,"-71",2536.9696969697,"1.2",3716.58140387757,"3.2",6925,"0.6",3557.12360395854
"245","1.056","137.03508","HMDB0000500","[M-H]-","ion correlated with 244; found in higher mz's MsMs_731; found in higher mz's MsMs_3820","0.3",TRUE,"C7H6O3",NA,NA,NA,NA,"null","null","82.3","85.9","66.7","22.18","IDA-NEG-230727-Ctrl_08","137.03485:1861 138.0382:268 139.04156:197","66.02962:36 93.0368:36 93.04497:251 137.0403:54","1.1000000000000001",2489.01497703701,"4.5",6082.48541008519,"-53.4",3084.9173553719,"-76.3",7922.29765013055,"-80.8",968.86443105753,"3.3",3343.91575009977,"1.4",6986.8382968609,"-2.6",1775.86538461538,"-77.599999999999994",5429.54392892399,"-71.3",8902.22727272727,"1",6850.24891177338,"-88.9",2500.42857142857,"1.4",3146.50171419459,"-33.1",3744.1434128242,"-77.8",357.310344827586,"0.6",4984.24198772759,"-75.400000000000006",2511.87878787879,"0.7",3769.24141286984,"0.5",6883,"0.2",3533.18456471501
"392","1.066","159.06419","HMDB0000555","[M-H]-",NA,"0.1",TRUE,"C7H12O4",NA,NA,NA,NA,"null","null","79","65.8","60","68.22","IDA-NEG-230727-Ctrl_01","159.06419:5708 160.06754:771 161.0709:727","99.00929:36 115.076:502 141.0574:36 159.06163:179","85.2",1699.088068157,"8",8913.98723891795,"10.1",3291.32231404959,"7.9",3186.92428198433,"67.900000000000006",990.394751747697,"82.7",948.396643060081,"80.3",1612.34729927559,"81.5",1240.67307692308,"9.1999999999999993",4831.84205330701,"81",3377.59090909091,"13.4",10278.9749706631,"14.4",2750.14285714286,"13.4",822.992531958434,"11.4",3434.71007292137,"9.5",33281.2931034483,"11.8",5584.29550347048,"9.1999999999999993",3964.36363636364,"31.6",1577.77488480688,"43.5",1532,"5.5",4190.42000576455
"396","1.11","159.06732","HMDB0000555","[M-H]-","found in higher mz's MsMs_5049; found in higher mz's MsMs_5120","0.5",TRUE,"C7H12O4",NA,NA,NA,NA,"null","null","88.7","72.3","60","60.92","IDA-NEG-230727-Ctrl_10","159.06732:10974 160.07067:1989 161.07403:1775","72.99546:36 115.07846:686 141.05342:72 159.06808:430","65.599999999999994",2816.90916562872,"-6.7",5479.48039098191,"-7.4",7709.50413223141,"-8.4",3448,"57.9",2346.80495522824,"63",3412.04769284834,"60.6",4353.54521734903,"61.8",2065.57692307692,"-8.1999999999999993",11398.1915103653,"61.3",12664.3636363636,"0.8",11842.0706739805,"-0.2",8680.85714285714,"-6.3",1470.62588035187,"4",9881.84471960262,"-0.9",27288.224137931,"0.6",6094.72077255809,"-1.3",5868.48484848485,"11.9",2371.72578961342,"23.9",3448,"-0.4",11941.2280299299
"204","5.998","129.09183","HMDB0000620","[M-H]-","found in higher mz's MsMs_1193","0.2",TRUE,"C5H6O4",NA,NA,NA,NA,"null","null","53","63","100","102.95","IDA-NEG-230727-Ctrl_09","129.09219:2214 130.09554:439 131.0989:0","60.99276:72 84.99085:239 97.9322:12 129.09097:72","1",5365.54126786422,"-2.7",2182.61599305858,"-869.2",736.363636363636,"12.2",1080.31331592689,"0.9",1862.37273969947,"5.3",422.418045041128,"-8.1999999999999993",275.987375551678,"4.8",811.634615384615,"4.9000000000000004",452.043435340573,"-11.1",461.454545454545,"-0.6",36320.3654841108,"-1",23831.2857142857,"-0.4",2612.45329151939,"9.1999999999999993",313.073732136977,"-0.5",17665.2068965517,"-2.7",434.469127854341,"-2.8",138,"-1",3167.70207938121,"-1",2214,"14",184.983485063613
"218","0.892","131.03484","HMDB0000622","[M-H]-","found in higher mz's MsMs_661; found in higher mz's MsMs_1774","0.75",TRUE,"C5H8O4",NA,NA,NA,NA,"null","null","75","74.2","50","66.71","IDA-NEG-230727-CRC_09","131.03554:2641 132.03889:295 133.04225:63","87.04208:107","-7.5",13085.9589810689,"-5.7",3808.1077836848,"-0.8",1852.06611570248,"80.400000000000006",16564.8041775457,"-2.7",3035.77521731359,"-6.1",3327.56408384011,"-0.1",2878.15405932464,"0.5",4292.59615384615,"-1",4421.65449160908,"10.9",134.590909090909,"-0.3",15616.5506211616,"0.7",21422.8571428571,"0.1",9080.81590347357,"-0.1",25095.0438661192,"-0.2",7506.22413793104,"-0.4",13375.87647118,"0.6",10938.2424242424,"-0.3",11895.0858773695,"-0.6",8374,"-0.1",10125.1254618642
"1130","4.662","229.14314","HMDB0000623","[M-H]-",NA,"0.05",TRUE,"C12H22O4",NA,NA,NA,NA,"null","null","67.2","77.1","57.1","52.71","IDA-NEG-230727-Ctrl_06","229.14314:3307 230.14649:479 231.14985:109","69.03549:5 71.04704:14 85.06436:5 111.04258:2 121.07538:5 122.9692:24 123.09138:2 138.03094:2 143.07359:5 167.14429:191 168.14632:36 184.95074:17 185.15437:12 188.93994:7 211.13419:177 212.13264:38 228.40276:7 229.14182:380","50.8",1669.27950555776,"52.3",897.953126273352,"28.6",1595.45454545455,"53.6",1539.44647519582,"53.2",656.674781050104,"51.1",1011.07803038876,"4",12427.7322720226,"57.4",566.153846153846,"8.6999999999999993",554.171767028628,"51.6",724.227272727273,"4.7",7473.32623129851,"29.3",483,"49.2",103.621335742951,"50.9",171.098435005092,"32.1",1115.24137931034,"2.4",5023.7391811689,"48.8",144.969696969697,"5.2",445.58469147306,"46.1",602,"5.6",485.309613755126
"1135","4.819","229.14423","HMDB0000623","[M-H]-",NA,"0.1",TRUE,"C12H22O4",NA,NA,NA,NA,"null","null","75.2","76.2","57.1","76.25","IDA-NEG-230727-Ctrl_10","229.14328:4258 230.14663:460 231.14999:210","122.97208:36 167.14774:251 185.16188:60 209.11557:12 211.12582:251 229.14169:516","48",953.874003175862,"47.5",825.854700076221,"23.9",7614.6694214876,"43.3",5005.45169712794,"44.7",1356.41020348054,"46.4",1501.62801817846,"-0.2",2207.89900441343,"53.9",774.038461538462,"4",12632.1026653504,"43.9",2121.40909090909,"0.2",4183.26188802565,"34.799999999999997",4849.71428571429,"44.5",775.167300077072,"41.6",3305.47614860902,"27.3",15524.0517241379,"49.1",1200.10703148577,"42.5",1137.45454545455,"39.6",976.23555131825,"41.3",1652,"3.7",4633.29223176979
"1136","5.533","229.14445","HMDB0000623","[M-H]-",NA,"0.1",TRUE,"C12H22O4",NA,NA,NA,NA,"null","null","73.2","75.9","42.9","64.32","IDA-NEG-230727-CRC_09","229.14445:8040 230.1478:1061 231.15116:224","59.01301:10 167.14757:415 168.14595:51 184.95039:15 211.13383:445 212.13641:56 213.99165:5 229.14577:915","41",462.032720288308,"46.6",386.709740511881,"0.9",11558.6776859504,"46.2",1710.49608355091,"43.8",882.74314829686,"49.7",237.09916076502,"47",419.168795950669,"51.7",201.25,"0.7",13460.8489634748,"48.9",602.454545454545,"45.5",298.933049251941,"39.299999999999997",3896.85714285714,"43.5",1143.82012916257,"42.4",4801.67735684504,"41.5",12649.3275862069,"46.7",475.48544412031,"44.4",1187.63636363636,"47.8",372.670832868377,"40.6",1242,"-0.8",1248.09445510567
"1138","4.913","229.15211","HMDB0000623","[M-H]-",NA,"0.1",TRUE,"C12H22O4",NA,NA,NA,NA,"null","null","54.2","55.6","57.1","63.36","IDA-NEG-230727-Ctrl_04","229.15211:4879 230.15546:862 231.15882:21","116.06859:72 167.14067:107 185.16214:191 211.1261:107 229.15054:505","13.6",3278.94188591703,"12.8",845.517907220893,"-24.3",8596.48760330578,"8.9",28952.3968668407,"14.2",2443.69139833399,"12",2681.67326658368,"-31.1",1261.65657395053,"19.600000000000001",1123.46153846154,"-22.3",10187.7196446199,"9.5",6127.09090909091,"-30.7",889.595941749751,"-8.1999999999999993",4439,"10.1",3449.39484944322,"9",8880.73685521112,"-0.4",19746.8103448276,"13.3",1067.94334573987,"8.1",3225.57575757576,"13.6",1205.1040519385,"7",2654,"-14.9",4147.98261801467
"7543","9.909","391.11743","HMDB0000626","[M-H]-","ion correlated with 3330; ion correlated with 4360; ion correlated with 6329; ion correlated with 18563; ion correlated with 9957; ion correlated with 3282; ion correlated with 8791; ion correlated with 6330","0.05",TRUE,"C24H40O4",NA,NA,NA,NA,"null","null","69.4","73.8","100","19.17","IDA-NEG-230727-Ctrl_09","391.11743:1956 392.12078:624 393.12414:416","57.03572:7 76.11672:7 142.94467:7 180.70724:7 186.9375:57 225.92036:7 253.17435:7 254.92558:36 293.12952:7 299.22491:7 301.14322:36 311.24002:14 317.31363:7 322.90262:21 323.13107:201 324.13712:21 325.24152:14 327.26691:150 329.29343:50 342.1636:14 343.26163:158 345.27402:471 346.27719:29 347.2923:186 348.70966:7 355.2645:100 369.33313:7 371.25171:50 373.28439:50 389.26071:43 390.04126:57 391.28619:7664 391.52087:21","-16.5",372.607032490571,"51.7",209.740876209834,"5.7",117.148760330579,"30.2",342.099216710183,"58.9",183.007725866422,"58.9",130.813330077252,"50.3",249.011165911289,"52.3",24.3269230769231,"51.5",110.499506416584,"44.6",134.590909090909,"-62.3",91.8408765774034,"-50.3",95.2857142857143,"-24.7",276.987801312887,"47.7",74.6280408000935,"-57.2",143.465517241379,"-58.6",98.7429836032592,"43.9",160.30303030303,"-50.6",340.264673488519,"-3.5",1956,"-17.5",118.607058070199
"7594","11.285","391.27664","HMDB0000626","[M-H]-","found in higher mz's MsMs_24014; found in higher mz's MsMs_23954; found in higher mz's MsMs_23951; found in higher mz's MsMs_23942; found in higher mz's MsMs_20714; found in higher mz's MsMs_18192; found in higher mz's MsMs_16107; found in higher mz's MsMs_15043; found in higher mz's MsMs_12906; found in higher mz's MsMs_11277; found in higher mz's MsMs_9991; found in higher mz's MsMs_18204; found in higher mz's MsMs_11178; found in higher mz's MsMs_7618; found in higher mz's MsMs_18200; found in higher mz's MsMs_24743; found in higher mz's MsMs_24742; found in higher mz's MsMs_9678; found in higher mz's MsMs_11832; similar chromatogram in higher mz_24093","0.4",TRUE,"C24H40O4",NA,NA,NA,NA,"null","null","71.3","74.1","100","4062","IDA-NEG-230727-Ctrl_09","391.2821:1152405 392.28545:369140 393.28881:68617","254.9306:54 303.20096:18 311.2356:54 314.22751:18 317.284:54 325.24719:54 327.26746:376 329.2735:268 343.26221:322 345.27985:1317 346.27777:54 347.29816:550 355.25977:268 365.3009:54 373.27408:89 389.27805:107 390.01398:233 391.09686:54 391.28122:25604 391.64444:41","30.5",1848.13088115323,"21",603096.780736615,"22.2",82545.2479338843,"26.2",945.274151436031,"21",40380.1164544088,"22.5",1420657.29213835,"20.8",1152405,"21.7",2417790.96153846,"21.1",250673.153010859,"21.2",66052.0909090909,"19.3",979.636016825636,"21.1",121075.285714286,"21.3",153261.933717809,"20.8",27086.3384181998,"21.2",54901.275862069,"20.2",177877.129785736,"20",2402188.3030303,"20.100000000000001",70912.7782629763,"21.1",1152405,"21.5",1161160.92223095
"7596","11.181","391.28204","HMDB0000626","[M-H2O-H]-","adduct linked to 8603_[M-H]-; found in higher mz's MsMs_23950; found in higher mz's MsMs_20717; found in higher mz's MsMs_19092; found in higher mz's MsMs_18205; found in higher mz's MsMs_18184; found in higher mz's MsMs_18180; found in higher mz's MsMs_15039; found in higher mz's MsMs_11266; found in higher mz's MsMs_9994; found in higher mz's MsMs_8742; found in higher mz's MsMs_20723; found in higher mz's MsMs_18482; found in higher mz's MsMs_12523; found in higher mz's MsMs_11296; found in higher mz's MsMs_10011","0.05",TRUE,"C24H40O4",NA,NA,NA,NA,"null","null","75","74.4","100","1161.04","IDA-NEG-230727-CRC_09","391.28204:359686 392.28539:125916 393.28875:17820","186.93338:72 327.27167:72 345.28418:143 347.30774:72 355.24286:73 373.27313:436 390.02975:398 391.06238:187 391.28583:53804","16.7",551.458408086045,"7.2",94147.4358086892,"6.2",14320.041322314,"10.5",450.130548302872,"7.2",9764.00043299088,"8.6999999999999993",190450.58220393,"7",215016.991578299,"7.9",651884.134615385,"7.3",602198.870681145,"7.4",570300.136363636,"5.5",2092.53134476358,"7.3",89847.8571428571,"7.5",107088.665054349,"7",27271.9984221415,"7.4",37701.6551724138,"6.4",109586.482325722,"6.2",1425463.33333333,"6.3",42668.784978468,"7.3",240888,"7.7",351321.722970962
